id,answer
EMP-024,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: FernsprechentgeltzuschussG 2001 §2 Abs3 Z2; GeneralKollV Entgeltbegriff §2 Abs4; Satzung KFA Graz 1980 §47; Satzung KFA Graz 1980 §25; GehG 1956 §25 Abs1.
EMP-025,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; PauschV Aufwandsentschädigung 2002 §1; AlVG 1977 §41; AlVG 1977 §41 Abs4; ASVG §49 Abs4.
EMP-026,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z3 lite; EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z2 litb; EStG 1988 §25 Abs1 Z2 lita; EStG 1988 §25 Abs1 Z1 lita.
EMP-027,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GmbHG §15 Abs1; EStG 1988 §47; BAO §23 Abs1; BAO §23 Abs2; BAO §23 Abs3.
EMP-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §108f; EStG 1988 §108e Abs3 Z1; EStG 1988 §108e Abs1; EStG 1988 §108e Abs4; EStG 1988 §108e Abs2.
EMP-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1972 §38; EStG 1953 idF 1965/202; EStG 1988 §78 Abs1; EStG 1988 §24 Abs1 Z1; EStG 1988 §24 Abs1 Z2.
EMP-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §24 Abs1 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §24 Abs1.
EMP-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §47 Abs2; EStG 1988 §47 Abs1; ASVG §49 Abs4; ASVG §49 Abs1; ASVG §49 Abs2.
EMP-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Angestellte und Lehrlinge Handelsbetriebe; AlVG 1977 §45; AlVG 1977 §45 Abs3; AlVG 1977 §41 Abs4; AlVG 1977 §41.
EMP-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §47 Abs2; EStG 1988 §47 Abs1; ASVG §49 Abs4; ASVG §49 Abs3; AlVG 1977 §41.
EMP-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1; DurchschnittssatzV Werbungskosten 2001; EStG 1988 §25 Abs2; EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §25 Abs1 Z2 lita.
EMP-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs2; EStG 1988 §25 Abs1; EStG 1988 §25 Abs1 Z1; EStG 1988 §25 Abs1 Z2 lita; EStG 1988 §25 Abs1 Z1 lita.
EMP-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG §1 Abs1; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4; GewStG §1 Abs2; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; GewStG §1 Abs2 Z2.
EMP-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z3 litd; EStG 1988 §25 Abs1 Z3 litc; EStG 1988 §25 Abs1 Z3 litf; EStG 1988 §25 Abs1 Z3 litb; EStG 1988 §25 Abs1 Z3 lite.
EMP-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 1990 §3; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 1990 §3 Abs2; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 2005 §3; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherte 1995 §3; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherte 1995 §3 Abs2 Z3.
EMP-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BAO §25; EStG 1988 §39 Abs1; EStG 1988 §24 Abs1; EStG 1967 §4; EStG 1988 §25 Abs1.
EMP-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §79 Abs1; EStG 1988 §68; EStG 1988 §25 Abs1 Z3 lite; EStG 1988 §78 Abs1; EStG 1988 §25 Abs1 Z1 lita.
EMP-041,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z2 litb; EStG 1988 §25 Abs1 Z2 lita idF 2009/I/0052; EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z3 litd.
EMP-042,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Arbeiter Hotelgewerbe Gastgewerbe; KollV Angestellte Hotelgewerbe Gastgewerbe; 62013CJ0594 «go fair» Zeitarbeit VORAB; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litc.
EMP-043,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs2; EStG 1988 §20 Abs1; EStG 1988 §20; EStG 1953 §20 Abs1 Z4; EStG 1988 §20 Abs1 Z2 lite.
EMP-044,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 2002; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs2.
EMP-045,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs1 Z5 lite; DurchschnittssatzV Werbungskosten 2001; EStG 1988 §20 Abs1 Z2 lite; DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001 §1 Z7.
EMP-046,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ORF-G 2001 §1 Abs1; ORF-G 2001 §1 Abs2; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb Sondervereinbarung(Alternativlohnsystem); ORF-G 2001 §31 Abs19; ORF-G 2001 §31 Abs17.
EMP-047,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ASVG §49 Abs4; ASVG §49 Abs1; KollV Angestellte und Lehrlinge Handelsbetriebe; ASVG §49 Abs2; ASVG §49 Abs6.
EMP-048,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1; EStG 1988 §25 Abs2; EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §25 Abs1 Z2 lita; EStG 1988 §25 Abs1 Z1.
EMP-049,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §25 Abs1 Z2 lita; EStG 1988 §25 Abs2; EStG 1988 §25 Abs1; EStG 1988 §25 Abs1 Z1.
EMP-050,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KurtaxenG Slbg 1993 §4; KurtaxenG Slbg 1993 §3; KurtaxenG Slbg 1993 §1; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb; KollV Arbeiter Hotelgewerbe Gastgewerbe.
EMP-051,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewO 1994 §366 Abs1 Z1; PauschV Aufwandsentschädigung 2002 §1; GewO 1994 §39 Abs2; PauschV Aufwandsentschädigung 2002 §1 Z3; PauschV Aufwandsentschädigung 2002 §2.
EMP-052,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewO 1994 §366 Abs1 Z1; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb Sondervereinbarung(Alternativlohnsystem); GewO 1994 §39 Abs2; PauschV Aufwandsentschädigung 2002 §1; AZHG 1999 §1.
EMP-053,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Richtlinien Befreiung Rezeptgebühr 2008 §3; Richtlinien Befreiung Rezeptgebühr 2008 §4; Reform Gesundheitswesen Krankenanstaltenfinanzierung 1997 - 2000; KAG Stmk 1999 §3 Abs3; Richtlinien Befreiung Rezeptgebühr 2008 §4 Abs1 Z3.
EMP-054,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z1; EStG 1988 §25 Abs1; EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z1 lita.
EMP-055,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs2; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs1; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs3.
EMP-056,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb Sondervereinbarung(Alternativlohnsystem); ErwachsenenbildungFG 1973 §4 Abs1 litc; ErwachsenenbildungFG 1973 §4 Abs1; ErwachsenenbildungFG 1973 §1 Abs2; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb.
EMP-057,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001 §1; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; DurchschnittssatzV Werbungskosten 2001 §1 Z7; EStG 1953 §20 Abs1 Z4; DurchschnittssatzV Werbungskosten 2001 §1 Z9.
EMP-058,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 2002; PauschV Aufwandsentschädigung 2002 §1; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §3.
EMP-059,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; 62009CJ0103 Weald Leasing VORAB; 62002CJ0090 Bockemühl VORAB; Steuerliche Einstufung von Kraftfahrzeugen 1996.
EMP-060,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ErwachsenenbildungFG 1973 §4 Abs1; ErwachsenenbildungFG 1973 §4 Abs1 litc; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; Richtlinien Herabsetzung Beitragsgrundlage Selbstversicherung 2005 §3; ErwachsenenbildungFG 1973.
EStG-23-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0035 Reemtsma Cigarettenfabriken VORAB; 62023CJ0602 Finanzamt für Großbetriebe VORAB; LiebhabereiV §1 Abs2; 62016CJ0404 Lombard Ingatlan Lizing VORAB; 62004CJ0347 Rewe Zentralfinanz VORAB.
EStG-23-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs1 Z7; EStG 1988 §20 Abs1; EStG 1988 §20 Abs1 Z5 lite; EStG 1988 §20 Abs1 Z5; EStG 1988 §20 Abs2.
EStG-23-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23; EStG 1988 §23 Z2; EStG 1972 §23.
EStG-23-004,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 lita.
EStG-23-005,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 lita.
EStG-23-006,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs1.
EStG-23-007,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; LiebhabereiV §1 Abs1.
EStG-23-008,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §24 Abs1 Z1.
EStG-23-009,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs3.
EStG-23-010,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 litb.
EStG-23-011,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1972 §23.
EStG-23-012,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 litb.
EStG-23-013,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs3.
EStG-23-014,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23; EStG 1988 §23 Z2; EStG 1972 §23.
EStG-23-015,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs1.
EStG-23-016,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1 Abs1; LiebhabereiV §1 Abs2; LiebhabereiV 1993 §1; LiebhabereiV 1993 §1 Abs1; LiebhabereiV §1.
EStG-23-017,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs3.
EStG-23-018,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs1.
EStG-23-019,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs1.
EStG-23-020,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs1.
EStG-23-021,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG §4 Abs1; UmgrStG 1991 §23; BWG 1993 §23 Abs6; UmgrStG 1991; UmgrStG 1991 §21.
EStG-23-022,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §28; EStG 1988 §28 Abs1 Z1; EStG 1988 §28 Abs1 Z2; EStG 1988 §28 Abs1; EStG 1988 §28 Abs1 Z3.
EStG-23-023,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §46 Abs1; EStG 1988 §46 Abs1 Z2 idF 1989/660; EStG 1988 §23 Z1; EStG 1988 §41 Abs2; EStG 1988 §46 Abs1 Z2 idF 1993/818.
EStG-23-024,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs1; LiebhabereiV §1 Abs1; LiebhabereiV §1 Abs2; EStG 1988 §20; EStG 1988 §20 Abs2.
EStG-23-025,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 61999CJ0326 Stichting Goed Wonen VORAB; EStG 1988 §28; EStG 1988 §28 Abs1 Z1; EStG 1988 §28 Abs1 Z2.
EStG-23-026,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG §4 Abs1; GewStG §1 Abs1; GewStG §1 Abs2; BAO §22 Abs1; BAO §22.
EStG-23-027,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; BAO §23 Abs3.
EStG-23-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BAO §23 Abs1; BAO §24 Abs1; BAO §23 Abs2; BAO §21 Abs1; BAO §23.
EStG-23-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1.
EStG-23-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; KStG 1988 §23 Z1; EStG 1988 §23.
EStG-23-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KO §80; BAO §80 Abs1; 2. FORG; KO §81; BAO §80 Abs2.
EStG-23-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KStG 1988 §23 Abs1; KStG 1988 §23 Z1; UmgrStG 1991 §23 Abs1; UmgrStG 1991 §23 Abs2; UmgrStG 1991 §23.
EStG-23-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Arbeiter Hotelgewerbe Gastgewerbe; KollV Angestellte Hotelgewerbe Gastgewerbe; BAO §41 Abs2; BAO §41 Abs1; BAO §41 Abs3.
EStG-23-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62023CJ0602 Finanzamt für Großbetriebe VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62019CJ0403 Societe Generale VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 62000CJ0141 Kügler VORAB.
EStG-23-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KStG 1988 §23 Abs1; KStG 1988 §23 Z1; UmgrStG 1991 §23 Abs2; UmgrStG 1991 §23 Abs1; UmgrStG 1991 §23.
EStG-23-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs1; Getränke- und SpeiseeissteuerG Tir 1993 §4 Abs2; 62013CJ0594 «go fair» Zeitarbeit VORAB; KollV Arbeiter Hotelgewerbe Gastgewerbe; 62003CJ0412 Hotel Scandic Gasabäck VORAB.
EStG-23-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: HGB §145 Abs1; ABGB §1024; HGB §1 Abs2; HGB §4 Abs1; BAO §41 Abs2.
EStG-23-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG §1 Abs1; GewStG §1 Abs2; GewStG §4 Abs1; BAO §41 Abs1; GewStG.
EStG-23-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001; EStG 1988 §20 Abs1; DurchschnittssatzV Werbungskosten 2001 §1; EStG 1988 §20 Abs2; DurchschnittssatzV Werbungskosten 2001 §1 Z7.
EStG-23-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23; ABGB §21 Abs1; HGB §1 Abs2; EStG 1988 §23 Z3.
EStG-23-041,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs1 Z1; EStG 1988 §20 Abs1; EStG 1988 §20 Abs1 Z7; EStG 1988 §20 Abs1 Z8; EStG 1988 §20 Abs1 Z2.
EStG-23-042,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §2 Abs4; LiebhabereiV §2; LiebhabereiV 1993 §2; LiebhabereiV §2 Abs2; LiebhabereiV §2 Abs1.
EStG-23-043,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Berufstätigkeiten besonders belastende 2007 §1 Z4; Berufstätigkeiten besonders belastende 2007 §1 Z1; Berufstätigkeiten besonders belastende 2007 §1 Z2; Berufstätigkeiten besonders belastende 2007 §1 Z3; KollV Arbeiter Hotelgewerbe Gastgewerbe.
EStG-23-044,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §28; EStG 1988 §28 Abs1 Z1; EStG 1988 §28 Abs1 Z2; LiebhabereiV §2; EStG 1988 §28 Abs1.
EStG-23-045,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 litb.
EStG-23-046,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1972 §4; EStG 1988 §4 Abs12; EStG 1988 §4 Abs1; EStG 1988 §4; EStG 1988 §4 Abs12 Z1.
EStG-23-047,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 lita.
EStG-23-048,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UStG 1994 §4 Abs1; UStG 1994 §4 Abs2; UStG 1994 §4 Abs5; UStG 1994 §4 Abs2 Z2; UStG 1994 §4 Abs3.
EStG-23-049,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0035 Reemtsma Cigarettenfabriken VORAB; 62023CJ0602 Finanzamt für Großbetriebe VORAB; 61998CJ0104 Buchner VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61978CJ0266 Brunori VORAB.
EStG-23-050,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23; EStG 1988 §23 Z2; BAO §23 Abs3.
EStG-23-051,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; LiebhabereiV §1 Abs2; LiebhabereiV §2 Abs4; LiebhabereiV §1 Abs1; LiebhabereiV §1.
EStG-23-052,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z3; EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 litb.
EStG-23-053,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1 Abs2; LiebhabereiV §1 Abs1; LiebhabereiV §1; LiebhabereiV §2 Abs4; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB.
EStG-23-054,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001; DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001 §5; DurchschnittssatzV Werbungskosten 2001 §1 Z7; DurchschnittssatzV Werbungskosten 2001 §1 Z9.
EStG-23-055,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs2; EStG 1988 §20 Abs1; EStG 1988 §20 Abs1 Z2 lite; EStG 1988 §20; EStG 1988 §20 Abs1 Z5 lite.
EStG-23-056,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: LiebhabereiV §1 Abs2; LiebhabereiV §1 Abs1; LiebhabereiV; LiebhabereiV §1; LiebhabereiV Art2.
EStG-23-057,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs2; EStG 1988 §20 Abs1; EStG 1988 §20 Abs1 Z2 lite; EStG 1988 §20 Abs1 Z5 lite; EStG 1988 §20.
EStG-23-058,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Arbeiter Hotelgewerbe Gastgewerbe; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb; KollV Angestellte Hotelgewerbe Gastgewerbe; KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litc; KollV Arbeiter Fleischergewerbe.
EStG-23-059,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z3; EStG 1988 §23 Z2; EStG 1988 §23; EStG 1988 §22 Z1 litb.
EStG-23-060,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG §4 Abs1; GewStG §1 Abs1; GewStG §1 Abs2; GewStG §1 Abs2 Z2; 31988L0361 Kapitalverkehrs-RL Anh1.
SELF-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KurtaxenG Slbg 1993 §1; DurchschnittssatzV Werbungskosten 2001; B-VG Art10 Abs1 Z12; B-VG Art10 Abs1 Z11; BeförderungssteuerG 1953.
SELF-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Gewinnermittlung 2010/II/471 §6 Abs2; EStG 1988 §15 Abs2 idF 2019/I/103; DurchschnittssatzV Gewinnermittlung 2005/II/258 §8; DurchschnittssatzV Gewinnermittlung 2013/II/125 §7 Abs2; DurchschnittssatzV Gewinnermittlung 2005/II/258 §8 Abs2.
SELF-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0228 Stradasfalti VORAB; 62010CJ0250 Haltergemeinschaft LBL VORAB; 62004CJ0246 Turn-Sportunion Waldburg VORAB; 62010CJ0617 Aklagaren / Fransson VORAB; 62020CJ0398 ELVOSPOL VORAB.
