id,instruction
VAT-DOM-007,"Nein, der Ort der Lieferung liegt nicht in Spanien, sondern dort, wo sich das Flugzeug zum Zeitpunkt der Lieferung befindet – also im Luftraum über dem Gemeinschaftsgebiet. Da der Flug ohne Zwischenaufenthalt außerhalb des Gemeinschaftsgebiets verläuft, gilt die Lieferung als im Gemeinschaftsgebiet erfolgt, und es kommt auf den Ort des tatsächlichen Leistungsortes an, nicht auf den Bestimmungsort des Kunden. (§ 3a Abs 8 UStG 1994, Art. 14 Abs 1 RL 2006/112/EG)"
VAT-DOM-008,"Nein, der Ort der Lieferung liegt nicht dort, wo der Strom physisch eingespeist wird, sondern am Ort der Betriebsstätte des Wiederverkäufers in Italien, da dieser als Unternehmer tätig ist und der Strom für seine wirtschaftliche Tätigkeit bestimmt ist. (§ 6 Abs 1 Z 8 lit. a UStG 1994 i.V.m. Art. 21 MwStSystRL 2006/112/EG)"
VAT-DOM-009,"Nein, die unentgeltliche private Nutzung wird nicht als sonstige Leistung gegen Entgelt behandelt, sondern löst eine Entnahmeregelung aus, bei der der Unternehmer eine Berichtigung des Vorsteuerabzugs vornehmen muss, da die private Nutzung nicht mehr dem Unternehmen zuzuordnen ist (§ 3a Abs. 1a Z 1 UStG 1994 regelt hingegen die Gleichstellung mit einer Leistung gegen Entgelt nur für bestimmte Fälle wie Betriebsveranstaltungen oder Geschenke, nicht für private Nutzung von Betriebsvermögen)."
VAT-DOM-010,"Ja, der Ort der Lieferung liegt in Österreich, da gemäß der Regelung für bewegliche Körperschaften der Ort der Lieferung dort ist, wo sich die Sache bei Verschaffung der Verfügungsmacht befindet, und diese Verfügungsmacht erst nach Ankunft in Graz erlangt wird. (§ 3 Abs 6 Z 1 UStG 1994)"
VAT-DOM-011,"Die Lieferung des Produzenten an den Kommissionär gilt bereits als ausgeführt, da die Waren in den Besitz und die Verfügungsgewalt des Kommissionärs übergegangen sind, unabhängig davon, ob diese bereits an Endkunden weiterverkauft wurden. Der Kommissionär ist als Abnehmer der Lieferung anzusehen, und die Leistung ist mit der physischen Übergabe der Waren erbracht (§ 3 Abs 6 UStG 1994, § 6 Abs 1 UStG 1994)."
VAT-DOM-012,"Die Leistung ist als **Lieferung** zu behandeln, da durch die Verarbeitung und Verbindung mit dem Grundstück ein neues bewegliches Wirtschaftsgut entsteht, das durch die wesentlichen Eigenzutaten (Motoren, Steuerungseinheiten) geprägt wird und damit die Voraussetzungen einer Lieferung erfüllt sind. (§ 3 Abs 1 UStG 1994, § 6 Abs 1 UStG 1994)"
VAT-DOM-013,"Nein, der Ort der Lieferung liegt nicht am Sitz des deutschen Lieferers, sondern am Ort der tatsächlichen Stromabgabe, also in Österreich bei der Papierfabrik in Linz, da es sich um eine Lieferung von Elektrizität an einen Nicht-Unternehmer oder um eine Lieferung mit Verbrauchsort in Österreich handelt. (§ 6 Abs 1 Z 1 und § 6 Abs 2 UStG 1994 i.V.m. § 3 Abs 1 UStG 1994)"
VAT-DOM-014,"Der Ort der Vermittlungsleistung liegt in Österreich, da die Vermittlerin ihren Geschäftssitz dort hat und die Leistung von dort aus erbracht wird; die physische Lage der Maschine oder der Ort des Leistungsempfängers sind für die Ortsbestimmung von Vermittlungsleistungen nicht maßgeblich. (§ 3g Abs 1 UStG 1994, § 3h UStG 1994)"
VAT-DOM-015,"Nein, der Leistungsort liegt nicht in Österreich, sondern in Kroatien, da bei der Vermietung von Beförderungsmitteln der Ort maßgeblich ist, an dem sich das Beförderungsmittel tatsächlich befindet und von wo aus die Vermietung erfolgt – hier Split, wo sowohl die Übergabe als auch die Betriebsstätte der Vermieterin liegen. (§ 3g Abs 1 Z 5 UStG 1994)"
VAT-DOM-016,"Ja, es liegt bereits eine Lieferung vor, da die Lieferung nach österreichischem Umsatzsteuerrecht nicht von der Eigentumsübertragung abhängt, sondern von der tatsächlichen Verfügungsmacht und Nutzungsmöglichkeit des Erwerbers; die sofortige Übergabe mit uneingeschränktem Gebrauchsrecht und Verfügungsbefugnis erfüllt die Voraussetzungen der Lieferung gemäß § 3 Abs 1 UStG 1994, unabhängig von der zivilrechtlichen Eigentumsregelung. (§ 3 Abs 1 UStG 1994, ständige Rechtsprechung des VwGH)"
VAT-DOM-017,"Nein, es liegt keine Verarbeitung im Sinne des § 3 Abs. 6 UStG vor, da die durchgeführten Tätigkeiten (Oxidationsentfernung, Oberflächenglättung, Zuschnitt) nur eine Aufbereitung oder Instandhaltung darstellen und keine neue, eigenständige Marktgängigkeit schaffen – die Messingplatten bleiben in derselben Marktgattung und verlieren nicht ihren Charakter als Gebrauchtwaren (§ 3 Abs. 6 UStG iVm der Rechtsprechung zu Bearbeitungen, die keine wesentliche Umgestaltung bewirken)."
VAT-DOM-018,"Nein, der Leistungsort liegt nicht in Österreich. Bei Dienstleistungen für Unternehmer ist der Leistungsort gemäß § 11 Abs 1 Z 1 UStG 1994 der Ort, an dem sich die Betriebsstätte des Leistungsempfängers befindet, für die die Leistung bestimmt ist – hier also Italien, da die Leistung ausschließlich für die italienische Betriebsstätte erbracht und dort verwendet wird."
VAT-DOM-019,"Ja, es handelt sich um eine sonstige Leistung, da die Grundstückseigentümerin gegen Entgelt auf die Ausübung eines Rechts verzichtet und damit eine wirtschaftliche Leistung erbringt, die nicht in der Übertragung eines körperlichen Gegenstands besteht. (§ 1 Abs 1 Z 1 UStG 1994, § 3 Abs 9 UStG 1994)"
VAT-DOM-020,"Nein, der Leistungsort liegt im Inland, da die Beratungsleistung gemäß § 3 Abs 9 Z 1 UStG 1994 (Beratungsleistungen) am Ort der tatsächlichen Ausführung erbracht wird und diese Ausführung sowie die Nutzung und Auswertung in Österreich stattfinden; der Sitz des Leistungsempfängers in der Schweiz ist für die Leistungsortsbestimmung bei Beratungen nicht maßgeblich (§ 3 Abs 9 UStG 1994)."
VAT-DOM-021,"Nein, diese Sichtweise ist nicht zutreffend. Gemeinden sind als juristische Personen des öffentlichen Rechts grundsätzlich Unternehmer im Sinne des UStG, und die langfristige Vermietung von Geschäftsflächen stellt eine entgeltliche Leistung dar, die der Umsatzsteuer unterliegt, sofern die Vermietung nicht unter eine Ausnahmeregelung fällt (§ 1 Abs. 1 Z 1 UStG, § 6 Abs. 1 Z 1 UStG). Die fehlende Betätigung in anderen Bereichen (wie Wasserversorgung) ist für die Beurteilung der Vermietungstätigkeit irrelevant."
VAT-DOM-022,"Nein, das trägt nicht allein. Organschaft setzt neben der finanziellen, wirtschaftlichen und organisatorischen Eingliederung auch voraus, dass die Tochter in ihrer Geschäftstätigkeit den Weisungen der Mutter unterliegt und diese Weisungen tatsächlich erteilt und durchgesetzt werden – eine eigenständige Geschäftsführung ohne Weisungsbindung widerspricht daher dem Organschaftskonzept und führt dazu, dass die Managementleistungen als Umsätze zwischen zwei unabhängigen Unternehmern zu behandeln sind (§ 2 Abs 2 UStG 1994, § 1 Abs 1 KStG 1988). Die bloße finanzielle und wirtschaftliche Verflechtung genügt nicht, wenn die organisatorische Eingliederung durch fehlende Weisungsbefugnisse nicht gegeben ist."
VAT-DOM-023,"Nein, das ist nicht richtig. Nach § 2 UStG ist eine nachhaltige Tätigkeit nur dann eine Unternehmung, wenn sie auf Gewinnerzielung ausgerichtet ist; wer bewusst so kalkuliert, dass dauerhaft kein Gewinn entstehen kann, verfolgt nicht die erforderliche Gewinnerzielungsabsicht und ist daher trotz Nachhaltigkeit und regelmäßiger Einnahmen keine Unternehmerin (§ 2 Abs 1 UStG, § 4 Abs 1 EStG 1988)."
VAT-DOM-024,"Nein, es liegt kein steuerbarer Eigenverbrauch vor, da Eigenverbrauch gemäß § 1 Abs 1 Z 1 UStG 1994 nur dann vorliegt, wenn Waren oder Leistungen dem Unternehmen entnommen werden, ohne dass sie als Betriebsausgaben abzugsfähig sind – hier ist aber gerade die fehlende Abzugsfähigkeit aufgrund des Abzugsverbots für Bewirtungsaufwendungen der Grund, nicht eine Entnahme aus dem Betriebsvermögen. Die Vorsteuer ist daher nicht nachzuversteuernd, sondern bleibt bei der ursprünglichen Rechnung unabzugsfähig (§ 4 Abs 4a UStG 1994 i.V.m. § 1 Abs 1 Z 1 UStG 1994)."
VAT-DOM-025,"Nein, die 3.000 Euro dürfen nicht in die Bemessungsgrundlage einbezogen werden, da der Unternehmer diese Mittel nur als Treuhänder im Namen und für Rechnung des Kunden vereinnahmt und weitergeleitet hat – es handelt sich nicht um Entgelt für eine eigene Leistung, sondern um eine durchlaufende Zahlung ohne wirtschaftliche Bereicherung des Unternehmers (§ 6 Abs 1 UStG 1994, § 4 Abs 1 EStG 1988)."
VAT-DOM-026,"Der Arzt ist für die Sonderklassehonorare als Unternehmer umsatzsteuerlich einzuordnen, da die persönlich erbrachten Behandlungen eine selbständige wirtschaftliche Tätigkeit darstellen, die der Umsatzsteuer unterliegt, wobei allerdings ärztliche Leistungen gemäß § 6 Abs 1 Z 27 UStG 1994 von der Umsatzsteuer befreit sind – sofern sie von einem zur Berufsausübung berechtigten Arzt erbracht werden. (§ 2 Abs 1 UStG 1994, § 6 Abs 1 Z 27 UStG 1994)"
VAT-DOM-027,"Die Zahlung eines reinen Geldbetrags an einen gemeinnützigen Verein stellt keinen Eigenverbrauch dar, da Eigenverbrauch die Entnahme von Waren oder Dienstleistungen aus dem Unternehmen voraussetzt, nicht aber bloße Geldleistungen erfasst. Die Zahlung ist als unentgeltliche Leistung zu behandeln, die grundsätzlich nicht steuerpflichtig ist, sofern sie nicht als Gegenleistung für eine Dienstleistung des Vereins qualifiziert werden kann (§ 1 Abs. 1 Z 2 lit. a UStG 1994, § 6 Abs. 1 Z 27 UStG 1994)."
VAT-DOM-028,"Der Drittbetrag von 8.000 Euro ist als Entgelt für die Marketingleistung in die Bemessungsgrundlage einzubeziehen, da die Agentur die Leistung aufgrund dieser Zahlung zu den vereinbarten Konditionen erbringt und somit eine wirtschaftliche Gegenleistung vorliegt. Die Bemessungsgrundlage beträgt daher 58.000 Euro. (§ 10 Abs 1 UStG 1994)"
VAT-DOM-029,"Bei diesem Tauschgeschäft ist die Bemessungsgrundlage nach dem Grundsatz der Gegenleistung zu bestimmen, wobei der Wert der erhaltenen Rohstoffe maßgeblich ist, da dieser den Wert der hingegebenen Maschine widerspiegelt und beide Parteien ihre Gegenstände gesondert bewertet haben. (§ 6 Abs 1 Z 1 UStG 1994, § 10 Abs 1 UStG 1994)"
VAT-DOM-030,"Die Bemessungsgrundlage für die Einfuhrumsatzsteuer umfasst den Zollwert des Gegenstands zuzüglich der Bearbeitungskosten, da beide Komponenten den wirtschaftlichen Wert der eingeführten Leistung darstellen und somit zusammen die Bemessungsgrundlage bilden (§ 5 Abs 1 UStG iVm § 5 Abs 7 UStG und den Zollbestimmungen)."
VAT-DOM-031,"Die Bemessungsgrundlage umfasst nur den vereinbarten Gesamtkaufpreis in Geld, nicht die vom Erwerber übernommenen Verbindlichkeiten, da diese keine Gegenleistung für die Lieferung darstellen, sondern eine separate Schuldübernahme gemäß § 4 Abs. 1 UStG darstellen. Die übernommenen Schulden mindern daher nicht die Bemessungsgrundlage, sondern sind als eigenständige Leistung zu behandeln, die grundsätzlich nicht umsatzsteuerpflichtig ist. (§ 4 Abs. 1 UStG, § 6 Abs. 1 UStG)"
VAT-DOM-032,"Die Bemessungsgrundlage ist nicht das tatsächlich vereinbarte niedrige Entgelt, sondern der Marktpreis, da bei Leistungen zwischen nahestehenden Personen (Gesellschafter und Kapitalgesellschaft) der Gesamtwert der Gegenleistung maßgeblich ist und dieser bei offensichtlich unangemessenen Preisen nach dem Marktpreis zu korrigieren ist (§ 4 Abs 1 Z 1 UStG 1994 i.V.m. § 6 Abs 1 Z 1 UStG 1994, wonach die Bemessungsgrundlage das Entgelt ist, das der Leistungsempfänger zahlt oder zahlen würde, wobei bei nicht marktgerechten Preisen zwischen nahestehenden Personen eine Anpassung erfolgt)."
VAT-DOM-033,"Bei fehlenden aktuellen Marktpreisen für gleichartige Gegenstände ist nicht der Ansatz von null zulässig, sondern es greift die Regelung zur Schätzung des gemeinen Wertes, wobei der Unternehmer den Wert anhand von Vergleichswerten ähnlicher Gegenstände, Herstellungskosten oder anderen geeigneten Bewertungsmethoden ermitteln muss (§ 4 Abs 1 UStG 1994 i.V.m. § 6 Abs 1 Z 1 BewG)."
VAT-DOM-034,"Nach § 5 Abs 1 UStG sind bei der Einfuhrumsatzsteuer nur die Nebenkosten bis zum ersten Bestimmungsort in der Union in die Bemessungsgrundlage einzubeziehen, weshalb Beförderungs-, Versicherungs- und Verpackungskosten bis zu diesem Ort hinzuzurechnen sind; Kosten für die Weiterbeforderung zu einem nachgelagerten Bestimmungsort bleiben außer Betracht (§ 5 Abs 1 UStG iVm Art. 74 VO (EU) 2017/2454)."
VAT-DOM-035,"Die Aufsichtsratstätigkeit ist trotz eigenverantwortlicher Ausübung keine selbständige unternehmerische Tätigkeit, sondern eine abhängige Tätigkeit, da sie in ein Abhängigkeitsverhältnis zur Gesellschaft eingebunden ist und nicht die erforderliche wirtschaftliche Unabhängigkeit aufweist. Aufsichtsratsvergütungen unterliegen daher der Einkommensteuer als Einkünfte aus nichtselbständiger Arbeit und sind nicht umsatzsteuerpflichtig (§ 2 Abs. 1 UStG, § 25 Abs. 1 Z 1 EStG 1988, ständige Rechtsprechung des VfGH und VwGH)."
VAT-DOM-036,"Die Benützung von Eisenbahninfrastruktur gegen Entgelt stellt eine entgeltliche Leistung dar, die nach der Rechtsprechung des EuGH und der österreichischen Finanzbehörden als wirtschaftliche Tätigkeit einzuordnen ist, unabhängig davon, ob sie von einem Bundesorgan hoheitlich ausgeübt wird – die bloße Hoheitlichkeit führt nicht zur Ausnahme von der Unternehmereigenschaft, wenn eine regelmäßige entgeltliche Leistung vorliegt. Das Bundesorgan ist daher Unternehmer im Sinne des UStG und die Tätigkeit ist als Lieferung von Dienstleistungen zu qualifizieren (§ 2 Abs 1 UStG 1994, § 3 Abs 7 UStG 1994, EuGH-Rspr. zu Art. 9 MwStSystRL)."
VAT-DOM-037,"Der Betrag ist als Entgelt in die Bemessungsgrundlage einzubeziehen, da es sich um eine Gegenleistung für die erbrachte Leistung handelt und die Freiwilligkeit der Zahlung unerheblich ist; die bloße Tatsache, dass der Kunde die Beglaubigungskosten übernimmt, macht diese nicht zu einer außerhalb des Leistungsaustauschs stehenden Zahlung, sondern zu einem wirtschaftlich mit der Leistung verbundenen Entgelt (§ 4 Abs 1 UStG 1994 i.V.m. § 6 UStG 1994)."
VAT-DOM-038,"Nein, das trägt nicht. Der Eigenverbrauch nach § 1 Abs. 1 Z 2 lit. a UStG setzt voraus, dass die Leistung „für das Unternehmen"" bezogen wurde, was bei Vorliegen von § 12 Abs. 2 UStG gerade nicht der Fall ist; die fehlende ertragsteuerliche Abzugsfähigkeit ist kein eigenständiger Anknüpfungspunkt für die Annahme eines steuerbaren Eigenverbrauchs, sondern folgt regelmäßig aus der bereits fehlenden Betriebszugehörigkeit (§ 1 Abs. 1 Z 2 lit. a UStG, § 12 Abs. 2 UStG)."
VAT-DOM-039,"Nein, das ist nicht zulässig. Die Einfuhrumsatzsteuer ist nach § 5 Abs 1 UStG nicht Bestandteil der Bemessungsgrundlage, sondern wird auf die bereits ermittelte Bemessungsgrundlage (Zollwert plus Zölle und sonstige Abgaben, aber ohne Umsatzsteuer) aufgeschlagen. Die wirtschaftliche Zurechnung zu den Importkosten ändert nichts an dieser gesetzlichen Regelung (§ 5 Abs 1 UStG)."
VAT-DOM-040,"Die Beschränkung auf Vereinsmitglieder schließt eine gewerbliche oder berufliche Tätigkeit nicht aus; § 2 Abs. 1 UStG erfasst auch Leistungen gegenüber einem abgegrenzten Kreis von Personen, sofern sie entgeltlich und nachhaltig erbracht werden. Die bloße Mitgliederbeschränkung ist kein Ausschlusskriterium für die Umsatzsteuerpflicht, wenn die sonstigen Voraussetzungen einer wirtschaftlichen Tätigkeit erfüllt sind (§ 2 Abs. 1 UStG)."
VAT-DOM-041,"Nein, die Lieferung ist nicht steuerfrei nach § 7 UStG, da die Steuerbefreiung für innergemeinschaftliche Lieferungen an einen im Ausland ansässigen Unternehmer gebunden ist und hier der Abnehmer eine österreichische AG ist; entscheidend ist der Ort der Leistung und die Betriebsstättenzugehörigkeit des Empfängers, nicht der physische Transportort (§ 7 Abs 1 UStG, § 3 Abs 9 UStG)."
VAT-DOM-042,"Nein, die deutsche Zweigniederlassung ist kein ausländischer Abnehmer iSd § 7 UStG, da sie als unselbstständige Betriebsstätte der deutschen Muttergesellschaft gilt und daher nicht als eigenständiger Abnehmer behandelt wird; maßgeblich ist vielmehr die Betriebsstättenzugehörigkeit und der Ort der tatsächlichen Geschäftstätigkeit (§ 7 Abs 1 UStG, § 1 Abs 3 UStG)."
VAT-DOM-043,"Nein, § 7 Abs. 1 Z 3 UStG 1994 kann nicht angewendet werden, da die Steuerbefreiung für Reisegepäck voraussetzt, dass der Käufer sein Domizil oder gewöhnlichen Aufenthaltsort außerhalb der EU hat – ein mehrmonatiger tatsächlicher Aufenthalt in Wien begründet einen gewöhnlichen Aufenthaltsort in Österreich, unabhängig von der Anschrift im Reisepass (§ 7 Abs. 1 Z 3 UStG 1994 i.V.m. § 1 Abs. 3 UStG 1994)."
VAT-DOM-044,"Nein, § 7 UStG (Ausfuhrlieferung) greift nicht ein, da die Waren nicht in den freien Verkehr der EU verbracht werden, sondern in ein Drittland (Schweiz), und zudem die private Nutzung durch den Geschäftsführer eine Entgeltlichkeit gegenüber der luxemburgischen Gesellschaft fraglich macht – hier liegt eher eine unentgeltliche Wertabgabe vor, die unter § 6 Abs 1 Z 4 UStG (unentgeltliche Wertabgabe) zu qualifizieren wäre (§ 7 UStG, § 6 Abs 1 Z 4 UStG)."
VAT-DOM-045,"Nein, der Unternehmer darf die Steuerfreiheit nicht sofort beanspruchen, da die Steuerbefreiung für Ausfuhren von Waren in das Drittland Schweiz an die tatsächliche Erfüllung der Ausfuhrvoraussetzungen gebunden ist und der erforderliche Ausfuhrnachweis innerhalb einer angemessenen Frist (regelmäßig vier Monate) vorliegen muss; eine bloße Erwartung zukünftiger Nachweise reicht nicht aus. (§ 6 Abs 1 Z 1 UStG 1994, § 34 UStG 1994)"
VAT-DOM-046,"Nein, es liegt keine Lohnveredlung an Gegenständen der Ausfuhr vor, da die Maschinenteile nicht aus Österreich, sondern aus dem Gemeinschaftsgebiet (Tschechien) stammen und daher nicht unter das Lohnveredelungsverfahren für Ausfuhren fallen; vielmehr handelt es sich um eine innergemeinschaftliche Verbringung mit anschließender Ausfuhr in ein Drittland, die nach den Vorschriften der Zollunion zu behandeln ist (§ 2 Abs 1 ZollG 2005, Art. 51 ff. UZK)."
VAT-DOM-047,"Nein, § 8 Abs. 1 Z 2 UStG ist nicht anwendbar, da die Lohnveredlung keine Lieferung von Waren darstellt, sondern eine Dienstleistung, die am Ort der tatsächlichen Ausführung (Graz) steuerpflichtig ist; die anschließende Abholung und der Weitertransport durch den Auftraggeber ändern diese Qualifizierung nicht. (§ 8 Abs. 1 Z 2 UStG, § 6 Abs. 1 Z 5 UStG)"
VAT-DOM-048,"Nein, dieser Vorgang fällt nicht unter § 8 UStG 1994, da die Voraussetzung der Verarbeitung von Stoffen des Auftraggeber nicht erfüllt ist – der Unternehmer hat stattdessen einen eigenen Gegenstand aus seiner Produktion geliefert und damit eine reguläre Lieferung durchgeführt, die als Ausfuhr von Waren zu behandeln ist (§ 6 Abs 1 Z 1 UStG 1994). Die nachträgliche Ausfuhr ändert nichts an der Qualifizierung der Leistung als Lieferung statt Verarbeitung (§ 8 UStG 1994)."
